timestamp,close,high,low,n,open,volume,vw
2023-07-31 18:00:00+00:00,196.29,196.365,195.955,771,196.23,45886,196.218209
2023-07-31 19:00:00+00:00,196.465,196.465,195.8,1630,196.31,138096,196.242152
2023-08-01 13:00:00+00:00,196.455,196.7,195.86,634,196.21,53619,196.368367
2023-08-01 14:00:00+00:00,195.765,196.67,195.28,1280,196.475,93345,195.736798
2023-08-01 15:00:00+00:00,195.805,196.12,195.62,486,195.81,35894,195.844968
2023-08-01 16:00:00+00:00,195.8,195.915,195.35,450,195.91,36080,195.649961
2023-08-01 17:00:00+00:00,196.07,196.125,195.53,549,195.825,47067,195.744383
2023-08-01 18:00:00+00:00,195.87,196.26,195.68,528,196.09,42215,196.040142
2023-08-01 19:00:00+00:00,195.66,196.1,195.5,1283,195.92,105366,195.732165
2023-08-02 12:00:00+00:00,194.73,194.73,194.73,3,194.73,111,194.73
2023-08-02 13:00:00+00:00,194.0,195.12,193.38,979,195.09,89176,194.172586
2023-08-02 14:00:00+00:00,192.835,194.24,192.76,1343,194.005,110062,193.270371
2023-08-02 15:00:00+00:00,192.6,193.26,192.53,753,192.86,69368,192.90181
2023-08-02 16:00:00+00:00,192.84,192.84,191.855,1188,192.59,86642,192.268103
2023-08-02 17:00:00+00:00,192.87,193.25,192.69,821,192.815,51837,192.982472
2023-08-02 18:00:00+00:00,192.76,193.245,192.62,946,192.935,63017,192.868795
2023-08-02 19:00:00+00:00,192.62,192.97,192.23,2676,192.76,261598,192.677798
2023-08-03 13:00:00+00:00,191.74,192.27,191.135,1204,191.545,136943,191.808814
2023-08-03 14:00:00+00:00,191.72,192.01,190.86,1375,191.77,145654,191.492476
2023-08-03 15:00:00+00:00,191.755,192.37,191.64,1432,191.725,162334,192.022037
2023-08-03 16:00:00+00:00,192.23,192.35,191.61,756,191.725,114981,191.907245
2023-08-03 17:00:00+00:00,191.36,192.275,191.275,1129,192.22,179364,191.772428
2023-08-03 18:00:00+00:00,191.84,191.93,191.2,1061,191.41,97805,191.627713
2023-08-03 19:00:00+00:00,191.08,191.9,191.0,2248,191.87,250005,191.384124
2023-08-03 20:00:00+00:00,189.31,189.84,187.82,168,189.84,7374,188.883636
2023-08-04 13:00:00+00:00,185.29,187.37,183.26,4640,185.51,618338,185.421419
2023-08-04 14:00:00+00:00,185.41,185.77,184.3,2389,185.3,263065,185.155361
2023-08-04 15:00:00+00:00,185.63,186.37,184.94,1393,185.265,148728,185.410197
2023-08-04 16:00:00+00:00,185.23,185.68,185.1,941,185.635,112692,185.372829
2023-08-04 17:00:00+00:00,184.915,185.26,184.79,1240,185.26,112531,184.989462
2023-08-04 18:00:00+00:00,182.42,184.895,182.085,2676,184.895,332561,183.273351
2023-08-04 19:00:00+00:00,182.0,183.225,181.92,4684,182.35,596415,182.382317
2023-08-04 20:00:00+00:00,182.16,182.16,181.9,2,181.9,300,181.986667
2023-08-07 13:00:00+00:00,178.44,183.09,178.24,4188,182.16,682693,179.858361
2023-08-07 14:00:00+00:00,178.11,179.785,178.07,3681,178.34,368491,178.949052
2023-08-07 15:00:00+00:00,178.65,178.78,177.35,2533,178.09,312290,177.95888
2023-08-07 16:00:00+00:00,178.23,178.82,177.745,2121,178.68,239766,178.349477
2023-08-07 17:00:00+00:00,178.82,178.86,178.0,2167,178.3,261542,178.272508
2023-08-07 18:00:00+00:00,178.475,179.035,178.33,1726,178.845,207885,178.620502
2023-08-07 19:00:00+00:00,178.86,179.02,178.22,3663,178.495,463461,178.728543
2023-08-08 13:00:00+00:00,178.045,179.73,177.61,1906,179.43,366699,178.654828
2023-08-08 14:00:00+00:00,178.14,179.215,177.78,1582,178.045,155425,178.495217
2023-08-08 15:00:00+00:00,177.89,178.34,177.825,944,178.11,114859,178.061832
2023-08-08 16:00:00+00:00,178.91,178.95,177.84,667,177.86,60555,178.587809
2023-08-08 17:00:00+00:00,179.035,179.47,178.72,571,178.89,63463,179.080036
2023-08-08 18:00:00+00:00,179.49,179.53,178.955,608,178.995,53824,179.287625
2023-08-08 19:00:00+00:00,179.825,180.25,179.34,1783,179.49,205247,179.807615
2023-08-09 13:00:00+00:00,178.67,180.91,178.23,1287,180.9,100228,179.286572
2023-08-09 14:00:00+00:00,177.82,179.125,177.61,1602,178.655,159899,178.288128
2023-08-09 15:00:00+00:00,177.42,178.18,177.02,1371,177.755,148097,177.486395
2023-08-09 16:00:00+00:00,178.185,178.48,177.4,992,177.42,102377,177.937022
2023-08-09 17:00:00+00:00,178.655,178.785,178.155,664,178.19,51189,178.575209
2023-08-09 18:00:00+00:00,179.15,179.58,178.615,1084,178.695,106971,179.190076
2023-08-09 19:00:00+00:00,178.11,179.3,177.99,2358,179.16,214929,178.483435
2023-08-10 12:00:00+00:00,179.9,179.9,179.9,5,179.9,160,179.9
2023-08-10 13:00:00+00:00,180.55,180.56,178.9,1228,179.53,120205,179.801676
2023-08-10 14:00:00+00:00,179.56,180.725,179.16,2248,180.6,172336,180.063659
2023-08-10 15:00:00+00:00,178.37,179.585,178.025,1115,179.585,103715,178.95363
2023-08-10 16:00:00+00:00,177.98,178.905,177.86,844,178.315,73538,178.351659
2023-08-10 17:00:00+00:00,177.69,178.355,177.6,636,177.95,50609,178.020487
2023-08-10 18:00:00+00:00,178.62,178.68,177.66,726,177.66,59399,178.268776
2023-08-10 19:00:00+00:00,178.01,178.69,177.755,1279,178.64,108434,178.091732
2023-08-11 13:00:00+00:00,176.88,177.6,176.56,1473,177.32,133231,177.203485
2023-08-11 14:00:00+00:00,178.0,178.62,176.93,1582,176.93,152286,177.992273
2023-08-11 15:00:00+00:00,177.74,178.145,177.3,914,178.015,79958,177.661036
2023-08-11 16:00:00+00:00,177.39,178.09,177.315,957,177.765,63856,177.697691
2023-08-11 17:00:00+00:00,177.755,177.97,177.22,655,177.4,61664,177.583714
2023-08-11 18:00:00+00:00,178.36,178.545,177.75,863,177.77,80066,178.174595
2023-08-11 19:00:00+00:00,177.87,178.29,177.69,1785,178.27,160132,177.905285
2023-08-14 13:00:00+00:00,178.275,178.525,177.31,1499,177.97,148502,178.006609
2023-08-14 14:00:00+00:00,179.415,179.68,178.03,2078,178.275,197132,178.727986
2023-08-14 15:00:00+00:00,178.965,179.52,178.94,699,179.465,59916,179.252375
2023-08-14 16:00:00+00:00,179.14,179.23,178.62,711,179.035,71078,178.871141
2023-08-14 17:00:00+00:00,179.1,179.405,179.03,302,179.235,24039,179.218023
2023-08-14 18:00:00+00:00,178.93,179.3,178.72,505,179.225,38392,179.003936
2023-08-14 19:00:00+00:00,179.49,179.49,178.83,1613,178.955,152656,179.126027
2023-08-15 13:00:00+00:00,178.43,179.475,178.43,910,178.95,70402,178.901985
2023-08-15 14:00:00+00:00,177.695,178.49,177.39,1483,178.41,209821,177.861609
2023-08-15 15:00:00+00:00,178.29,178.37,177.8,649,177.81,60904,178.089056
2023-08-15 16:00:00+00:00,177.94,178.42,177.79,546,178.31,41008,178.054346
2023-08-15 17:00:00+00:00,177.85,178.24,177.62,553,177.95,39980,177.874778
2023-08-15 18:00:00+00:00,178.0,178.22,177.75,522,177.88,33951,177.994047
2023-08-15 19:00:00+00:00,177.5,178.04,177.07,1697,178.005,164917,177.425528
2023-08-16 13:00:00+00:00,177.995,178.19,176.875,926,177.09,83381,177.604084
2023-08-16 14:00:00+00:00,178.17,178.52,177.625,1121,177.975,117909,177.986621
2023-08-16 15:00:00+00:00,177.66,178.295,177.5,684,178.22,71827,177.896345
2023-08-16 16:00:00+00:00,177.625,177.83,177.305,754,177.6,69495,177.566799
2023-08-16 17:00:00+00:00,178.06,178.305,177.415,1008,177.615,90799,177.823825
2023-08-16 18:00:00+00:00,177.76,178.265,177.345,679,178.075,58206,177.841055
2023-08-16 19:00:00+00:00,176.55,177.65,176.5,1644,177.635,147829,176.885349
2023-08-17 13:00:00+00:00,175.61,177.49,175.24,1604,177.14,170674,176.514861
2023-08-17 14:00:00+00:00,174.11,175.585,173.895,2836,175.575,248813,174.598001
2023-08-17 15:00:00+00:00,174.63,174.66,173.83,1837,174.1,176482,174.298637
2023-08-17 16:00:00+00:00,175.05,175.06,174.44,799,174.64,98283,174.804204
2023-08-17 17:00:00+00:00,174.23,175.09,174.09,822,175.06,78874,174.566268
2023-08-17 18:00:00+00:00,173.97,174.34,173.75,1105,174.235,83405,174.058615
2023-08-17 19:00:00+00:00,173.98,174.78,173.49,2519,173.925,259890,174.118938
2023-08-18 13:00:00+00:00,172.48,173.325,171.97,1649,171.97,160391,172.700461
2023-08-18 14:00:00+00:00,173.71,173.765,172.445,2301,172.49,225512,173.166644
2023-08-18 15:00:00+00:00,174.31,174.37,173.31,1177,173.735,98903,173.715401
2023-08-18 16:00:00+00:00,173.94,174.43,173.755,876,174.3,64821,174.107985
2023-08-18 17:00:00+00:00,174.38,174.46,173.835,824,173.98,74748,174.199726
2023-08-18 18:00:00+00:00,174.41,174.86,174.3,1088,174.41,92919,174.58197
2023-08-18 19:00:00+00:00,174.49,175.04,174.1,2005,174.39,192920,174.509309
2023-08-21 13:00:00+00:00,175.37,175.39,174.38,1080,175.1,91824,174.977902
2023-08-21 14:00:00+00:00,174.24,175.56,173.92,1600,175.395,146670,174.58273
2023-08-21 15:00:00+00:00,174.145,174.46,173.735,1090,174.245,85292,174.076877
2023-08-21 16:00:00+00:00,175.11,175.13,174.06,623,174.14,48814,174.702022
2023-08-21 17:00:00+00:00,175.22,175.61,174.87,1034,175.09,105211,175.301481
2023-08-21 18:00:00+00:00,175.655,175.9,175.13,919,175.27,69994,175.507519
2023-08-21 19:00:00+00:00,175.85,176.12,175.66,1781,175.68,146315,175.884259
2023-08-22 13:00:00+00:00,176.61,177.085,176.26,985,177.085,77959,176.581832
2023-08-22 14:00:00+00:00,177.17,177.3,176.32,913,176.615,87326,176.768777
2023-08-22 15:00:00+00:00,176.67,177.41,176.6,685,177.21,61995,177.061462
2023-08-22 16:00:00+00:00,177.03,177.37,176.28,792,176.7,104459,176.853268
2023-08-22 17:00:00+00:00,177.08,177.245,176.795,491,177.0,41833,177.012752
2023-08-22 18:00:00+00:00,177.37,177.37,176.87,493,177.05,40406,177.100107
2023-08-22 19:00:00+00:00,177.26,177.665,177.095,1551,177.38,170121,177.290965
2023-08-23 13:00:00+00:00,179.87,180.17,178.37,1706,178.55,178368,179.339525
2023-08-23 14:00:00+00:00,181.215,181.26,179.495,2296,179.88,301392,180.648135
2023-08-23 15:00:00+00:00,181.14,181.32,180.79,1482,181.215,145385,181.044167
2023-08-23 16:00:00+00:00,180.705,181.18,180.65,655,181.12,69221,180.856652
2023-08-23 17:00:00+00:00,181.39,181.545,180.65,967,180.67,97704,181.233821
2023-08-23 18:00:00+00:00,180.93,181.39,180.82,951,181.39,97993,181.006543
2023-08-23 19:00:00+00:00,181.18,181.535,180.81,1495,180.955,125508,181.259038
2023-08-23 20:00:00+00:00,181.05,181.12,181.05,13,181.12,1734,181.058923
2023-08-24 12:00:00+00:00,180.53,180.53,180.53,11,180.53,350,180.53
2023-08-24 13:00:00+00:00,180.005,181.07,179.615,1690,180.8,132124,180.040566
2023-08-24 14:00:00+00:00,177.895,180.12,177.69,1961,180.04,157317,178.681827
2023-08-24 15:00:00+00:00,177.6,178.4,177.52,1383,177.89,149136,177.943017
2023-08-24 16:00:00+00:00,177.95,178.3,177.5,659,177.6,60954,178.087546
2023-08-24 17:00:00+00:00,177.465,178.125,177.46,579,177.96,56073,177.789642
2023-08-24 18:00:00+00:00,177.35,177.865,177.0,1321,177.59,132975,177.304402
2023-08-24 19:00:00+00:00,176.34,177.42,176.03,1924,177.355,207233,176.639353
2023-08-25 13:00:00+00:00,177.56,178.12,177.12,798,177.12,84040,177.663502
2023-08-25 14:00:00+00:00,175.9,178.605,175.86,1508,177.69,128069,176.978487
2023-08-25 15:00:00+00:00,176.65,177.77,175.92,1079,176.03,95900,176.858642
2023-08-25 16:00:00+00:00,177.485,177.83,176.66,810,176.66,84339,177.444369
2023-08-25 17:00:00+00:00,177.42,177.65,176.94,631,177.46,43615,177.268693
2023-08-25 18:00:00+00:00,178.59,178.71,177.37,1038,177.405,90983,178.218288
2023-08-25 19:00:00+00:00,178.635,179.14,178.445,2026,178.645,213174,178.725106
2023-08-28 12:00:00+00:00,179.48,179.48,179.48,3,179.48,250,179.48
2023-08-28 13:00:00+00:00,179.265,180.18,178.945,1078,180.18,96360,179.398904
2023-08-28 14:00:00+00:00,179.015,179.92,178.705,1454,179.3,114086,179.234479
2023-08-28 15:00:00+00:00,178.9,179.11,178.59,947,179.02,71822,178.862536
2023-08-28 16:00:00+00:00,179.59,179.61,178.73,854,178.86,68109,179.160065
2023-08-28 17:00:00+00:00,179.32,180.13,179.16,995,179.61,79058,179.801835
2023-08-28 18:00:00+00:00,179.815,179.84,179.27,506,179.31,41452,179.597835
2023-08-28 19:00:00+00:00,180.1,180.55,179.755,2008,179.85,181647,180.096681
2023-08-28 20:00:00+00:00,180.15,180.15,180.15,1,180.15,100,180.15
2023-08-29 13:00:00+00:00,180.86,181.135,179.5,964,179.67,109543,180.406943
2023-08-29 14:00:00+00:00,182.3,182.605,180.92,2126,180.92,237459,181.940741
2023-08-29 15:00:00+00:00,183.185,183.52,182.285,1298,182.32,131634,183.111375
2023-08-29 16:00:00+00:00,183.58,183.735,183.13,1121,183.2,115249,183.464137
2023-08-29 17:00:00+00:00,183.715,184.0,183.47,928,183.59,92748,183.731362
2023-08-29 18:00:00+00:00,184.465,184.54,183.675,1434,183.715,159546,184.27654
2023-08-29 19:00:00+00:00,184.13,184.9,183.87,2645,184.495,266388,184.459138
2023-08-30 13:00:00+00:00,186.375,186.425,184.76,1646,184.89,146715,185.75194
2023-08-30 14:00:00+00:00,186.68,187.65,185.87,2136,186.36,223575,186.831394
2023-08-30 15:00:00+00:00,187.1,187.32,186.185,986,186.705,126636,186.936317
2023-08-30 16:00:00+00:00,187.445,187.75,187.02,951,187.16,104687,187.394561
2023-08-30 17:00:00+00:00,187.1,187.58,186.9,621,187.43,55916,187.338459
2023-08-30 18:00:00+00:00,187.57,187.6,186.67,992,187.11,102623,187.155245
2023-08-30 19:00:00+00:00,187.72,187.79,187.33,1968,187.585,208603,187.591564
2023-08-31 13:00:00+00:00,188.06,188.5,187.68,1078,187.85,84628,188.050686
2023-08-31 14:00:00+00:00,188.495,188.755,187.67,1520,188.08,101667,188.259955
2023-08-31 15:00:00+00:00,188.23,188.635,188.095,872,188.46,78779,188.330838
2023-08-31 16:00:00+00:00,187.82,188.48,187.515,1242,188.225,106683,187.985768
2023-08-31 17:00:00+00:00,188.02,188.19,187.745,755,187.765,66310,187.962369
2023-08-31 18:00:00+00:00,188.505,188.69,187.995,947,187.995,189841,188.534678
2023-08-31 19:00:00+00:00,187.92,189.12,187.77,2841,188.5,317751,188.501462
2023-09-01 13:00:00+00:00,188.9,189.92,188.335,1101,189.43,105381,188.88371
2023-09-01 14:00:00+00:00,188.41,189.485,188.32,1668,188.88,149528,189.019425
2023-09-01 15:00:00+00:00,188.5,188.88,188.36,1040,188.36,76729,188.592593
2023-09-01 16:00:00+00:00,189.18,189.255,188.495,923,188.51,76992,188.929196
2023-09-01 17:00:00+00:00,189.19,189.315,188.88,1249,189.22,59914,189.031661
2023-09-01 18:00:00+00:00,188.885,189.2,188.54,798,189.16,48718,188.833188
2023-09-01 19:00:00+00:00,189.48,189.535,188.75,2024,188.875,152333,189.180573
2023-09-05 12:00:00+00:00,187.54,187.54,187.54,5,187.54,200,187.54
2023-09-05 13:00:00+00:00,188.1,188.59,187.64,1242,187.97,112772,188.120506
2023-09-05 14:00:00+00:00,189.07,189.295,187.845,1383,188.08,141122,188.580837
2023-09-05 15:00:00+00:00,189.37,189.61,189.0,786,189.06,65931,189.327625
2023-09-05 16:00:00+00:00,189.68,189.805,189.395,510,189.43,54375,189.66418
2023-09-05 17:00:00+00:00,189.415,189.68,189.18,410,189.6,25995,189.396711
2023-09-05 18:00:00+00:00,189.935,189.935,189.35,589,189.47,44219,189.690765
2023-09-05 19:00:00+00:00,189.73,189.98,189.475,1527,189.935,129638,189.747737
2023-09-06 13:00:00+00:00,186.54,188.7,186.51,1840,188.53,227113,187.405221
2023-09-06 14:00:00+00:00,184.04,186.46,183.93,3682,186.46,446497,184.593711
2023-09-06 15:00:00+00:00,184.17,184.305,183.54,2343,184.01,247797,183.942433
2023-09-06 16:00:00+00:00,183.13,184.32,182.81,1936,184.135,184090,183.379454
2023-09-06 17:00:00+00:00,182.985,183.375,182.68,1622,183.11,164739,183.029011
2023-09-06 18:00:00+00:00,182.2,182.99,182.135,2256,182.92,240405,182.541181
2023-09-06 19:00:00+00:00,182.89,183.015,181.47,5378,182.195,598036,182.248414
2023-09-07 12:00:00+00:00,176.18,176.93,176.18,18,176.93,927,176.44
2023-09-07 13:00:00+00:00,176.22,177.79,173.55,5423,176.07,719480,175.794906
2023-09-07 14:00:00+00:00,176.71,177.17,175.72,3471,176.23,332065,176.47261
2023-09-07 15:00:00+00:00,176.975,178.205,176.655,2796,176.7,249370,177.420089
2023-09-07 16:00:00+00:00,176.715,177.655,176.65,1808,176.935,190442,177.000899
2023-09-07 17:00:00+00:00,177.05,177.08,175.955,1651,176.725,154882,176.606525
2023-09-07 18:00:00+00:00,177.19,177.385,176.49,2051,177.0,209284,176.912345
2023-09-07 19:00:00+00:00,177.585,178.12,176.785,3308,177.185,339907,177.625036
2023-09-07 20:00:00+00:00,178.13,178.13,178.13,1,178.13,100,178.13
2023-09-08 13:00:00+00:00,179.075,180.205,178.33,2166,178.35,244295,179.552119
2023-09-08 14:00:00+00:00,178.98,179.855,178.94,1735,179.08,175169,179.457
2023-09-08 15:00:00+00:00,179.56,180.19,178.7,1598,178.93,183930,179.528855
2023-09-08 16:00:00+00:00,179.52,179.98,179.24,988,179.485,110201,179.53656
2023-09-08 17:00:00+00:00,179.695,179.91,179.275,599,179.59,57234,179.590169
2023-09-08 18:00:00+00:00,178.24,179.89,178.04,1095,179.705,111173,178.886835
2023-09-08 19:00:00+00:00,178.2,178.4,177.82,2351,178.12,251090,178.106292
2023-09-08 20:00:00+00:00,178.34,178.34,178.34,1,178.34,100,178.34
2023-09-11 13:00:00+00:00,177.94,180.3,177.495,1781,180.14,207646,178.714902
2023-09-11 14:00:00+00:00,177.84,178.325,177.345,1752,178.02,155612,177.805287
2023-09-11 15:00:00+00:00,178.42,178.915,177.77,1325,177.775,112336,178.407009
2023-09-11 16:00:00+00:00,178.645,178.86,178.26,717,178.42,75764,178.520318
2023-09-11 17:00:00+00:00,179.25,179.38,178.57,721,178.72,58018,179.060387
2023-09-11 18:00:00+00:00,179.66,179.66,179.04,904,179.25,84555,179.394355
2023-09-11 19:00:00+00:00,179.36,179.95,179.185,2354,179.66,212026,179.48957
2023-09-12 13:00:00+00:00,178.74,180.1,178.5,1206,179.54,161205,179.146553
2023-09-12 14:00:00+00:00,176.345,178.73,176.25,2085,178.73,190742,177.470631
2023-09-12 15:00:00+00:00,176.71,177.09,176.255,1206,176.345,111259,176.576524
2023-09-12 16:00:00+00:00,176.935,177.22,176.4,1131,176.675,82647,176.897706
2023-09-12 17:00:00+00:00,176.39,177.87,175.5,2263,176.98,215271,176.637941
2023-09-12 18:00:00+00:00,175.34,176.76,174.85,3135,176.34,350704,175.896867
2023-09-12 19:00:00+00:00,176.29,176.46,175.03,2995,175.3,340083,175.690935
2023-09-12 20:00:00+00:00,176.35,176.35,176.35,1,176.35,100,176.35
2023-09-13 13:00:00+00:00,175.82,177.25,174.6,3119,176.51,348703,175.76705
2023-09-13 14:00:00+00:00,174.735,175.89,174.085,3612,175.815,354448,174.937003
2023-09-13 15:00:00+00:00,175.75,175.76,174.68,1776,174.75,206215,175.118597
2023-09-13 16:00:00+00:00,175.58,176.215,175.26,1672,175.72,178508,175.724204
2023-09-13 17:00:00+00:00,175.18,175.73,175.11,1384,175.57,140507,175.40338
2023-09-13 18:00:00+00:00,174.7,175.25,174.36,2419,175.19,210199,174.859924
2023-09-13 19:00:00+00:00,174.2,175.185,173.98,3903,174.72,463508,174.639258
2023-09-13 20:00:00+00:00,174.07,174.07,174.07,1,174.07,100,174.07
2023-09-14 12:00:00+00:00,174.41,174.41,174.41,3,174.41,118,174.41
2023-09-14 13:00:00+00:00,175.36,175.605,173.6,1837,174.01,194536,174.677067
2023-09-14 14:00:00+00:00,175.255,175.565,174.335,2185,175.38,179351,174.932926
2023-09-14 15:00:00+00:00,175.48,175.76,174.85,1966,175.25,151810,175.309721
2023-09-14 16:00:00+00:00,175.86,175.99,175.04,1594,175.505,122921,175.561872
2023-09-14 17:00:00+00:00,175.785,176.035,175.47,1392,175.81,124818,175.786348
2023-09-14 18:00:00+00:00,175.725,175.89,175.31,1489,175.74,129572,175.602362
2023-09-14 19:00:00+00:00,175.74,176.09,175.56,2584,175.73,243983,175.749994
2023-09-15 13:00:00+00:00,174.98,177.13,174.72,2472,177.13,220090,175.285301
2023-09-15 14:00:00+00:00,174.6,175.37,174.57,2834,175.05,298558,175.027345
2023-09-15 15:00:00+00:00,174.96,175.12,174.535,1532,174.575,144129,174.843162
2023-09-15 16:00:00+00:00,174.99,175.13,174.69,954,174.975,78818,174.931874
2023-09-15 17:00:00+00:00,174.235,175.04,173.825,1250,174.995,105418,174.203902
2023-09-15 18:00:00+00:00,174.39,174.62,174.17,1011,174.26,87022,174.370241
2023-09-15 19:00:00+00:00,174.95,175.11,174.145,3203,174.355,352622,174.850261
2023-09-15 20:00:00+00:00,174.99,174.99,174.99,1,174.99,100,174.99
2023-09-18 13:00:00+00:00,177.04,178.94,175.77,3243,175.77,378287,177.548024
2023-09-18 14:00:00+00:00,177.12,177.57,176.45,2036,177.05,186632,177.127943
2023-09-18 15:00:00+00:00,178.265,178.3,177.09,1211,177.1,117724,177.863136
2023-09-18 16:00:00+00:00,178.85,179.16,178.11,1181,178.265,102441,178.598336
2023-09-18 17:00:00+00:00,179.07,179.38,178.75,948,178.85,90898,179.053093
2023-09-18 18:00:00+00:00,178.62,179.22,178.44,755,179.01,64199,178.905388
2023-09-18 19:00:00+00:00,178.0,178.75,177.78,1954,178.62,178397,178.187615
2023-09-19 13:00:00+00:00,177.56,178.67,177.34,1665,177.58,161770,178.081666
2023-09-19 14:00:00+00:00,177.225,177.86,177.155,1620,177.6,136748,177.497274
2023-09-19 15:00:00+00:00,178.1,178.105,177.17,1084,177.2,87295,177.581854
2023-09-19 16:00:00+00:00,178.17,178.235,177.69,1078,178.025,95143,177.917594
2023-09-19 17:00:00+00:00,179.1,179.16,178.17,882,178.195,72288,178.695302
2023-09-19 18:00:00+00:00,178.92,179.62,178.92,1140,179.1,119964,179.265711
2023-09-19 19:00:00+00:00,179.09,179.42,178.75,1506,178.825,139320,179.082513
2023-09-20 13:00:00+00:00,178.41,179.695,177.995,1320,179.29,129816,178.531706
2023-09-20 14:00:00+00:00,177.39,178.42,177.265,1480,178.405,106305,177.706799
2023-09-20 15:00:00+00:00,177.56,177.56,176.9,1179,177.39,91531,177.203018
2023-09-20 16:00:00+00:00,177.73,177.755,177.32,715,177.55,43048,177.574842
2023-09-20 17:00:00+00:00,177.77,177.77,177.18,1001,177.705,87762,177.472633
2023-09-20 18:00:00+00:00,177.14,177.77,176.59,2040,177.11,190494,177.152185
2023-09-20 19:00:00+00:00,175.48,177.3,175.46,3364,177.05,348075,176.076593
2023-09-21 13:00:00+00:00,174.66,176.005,174.51,1793,174.51,185576,175.163045
2023-09-21 14:00:00+00:00,175.4,176.3,174.64,2774,174.64,278864,175.482289
2023-09-21 15:00:00+00:00,175.39,175.68,174.82,1024,175.4,95402,175.178582
2023-09-21 16:00:00+00:00,174.9,175.42,174.865,891,175.38,84091,175.116601
2023-09-21 17:00:00+00:00,175.335,175.53,174.87,882,174.88,79050,175.290137
2023-09-21 18:00:00+00:00,174.64,175.3,174.54,813,175.3,68153,174.85825
2023-09-21 19:00:00+00:00,173.88,174.8,173.86,2184,174.655,208043,174.220974
2023-09-22 13:00:00+00:00,174.87,174.9,174.07,1225,174.62,109078,174.406079
2023-09-22 14:00:00+00:00,176.465,176.54,174.58,2601,174.91,287356,175.859565
